loan_number,amount_borrowed,term,borrower_rate,installment,grade,origination_date,listing_title,principal_balance,principal_paid,interest_paid,late_fees_paid,debt_sale_proceeds_received,last_payment_date,next_payment_due_date,days_past_due,loan_status_description,data_source
10109305,8000,36,0.1757,287.5,D,2013-12-01T00:00,debt_consolidation,0,8000,117.55,0,0,2014-02-01T00:00,2014-03-01T00:00,0,COMPLETED,Lending Club
10109263,9250,36,0.1757,332.42,D,2013-12-01T00:00,debt_consolidation,0,9250,1111.46,0,0,2014-10-01T00:00,2014-11-01T00:00,0,COMPLETED,Lending Club
10109377,16000,60,0.229,450.13,E,2013-12-01T00:00,debt_consolidation,0,16000,305.7,0,0,2014-02-01T00:00,2014-03-01T00:00,0,COMPLETED,Lending Club
10129163,15000,36,0.1398,512.52,C,2013-12-01T00:00,debt_consolidation,0,15000,2440.23,0,0,2015-06-01T00:00,2015-07-01T00:00,0,COMPLETED,Lending Club
10099324,8500,36,0.1199,282.29,B,2013-12-01T00:00,debt_consolidation,0,8500,1493.48,0,0,2016-02-01T00:00,2016-03-01T00:00,0,COMPLETED,Lending Club
10109312,20000,60,0.1624,488.92,C,2013-12-01T00:00,major_purchase,0,20000,3849.27,0,0,2015-04-01T00:00,2015-05-01T00:00,0,COMPLETED,Lending Club
10099370,12000,36,0.1398,410.02,C,2013-12-01T00:00,debt_consolidation,0,12000,2760.5,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10099296,20000,36,0.1285,672.44,B,2013-12-01T00:00,debt_consolidation,0,20000,3251.09,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
10128926,35000,36,0.1624,1234.65,C,2013-12-01T00:00,debt_consolidation,0,35000,9447.82,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10099369,6250,36,0.1353,212.19,B,2013-12-01T00:00,credit_card,0,6250,1108.73,0,0,2015-10-01T00:00,2015-11-01T00:00,0,COMPLETED,Lending Club
10099377,15000,60,0.1922,390.93,D,2013-12-01T00:00,debt_consolidation,0,6477.61,6525.84,19.55,0.07,2016-10-01T00:00,2016-11-01T00:00,667,CHARGEOFF,Lending Club
10109295,14000,60,0.1624,342.25,C,2013-12-01T00:00,debt_consolidation,0,4090.06,3710.15,0,1534.7,2015-11-01T00:00,2015-12-01T00:00,1003,CHARGEOFF,Lending Club
10119256,2200,36,0.1699,78.43,D,2013-12-01T00:00,credit_card,0,2200,555.78,0,0,2016-02-01T00:00,2016-03-01T00:00,0,COMPLETED,Lending Club
10129286,20000,36,0.089,635.07,A,2013-12-01T00:00,home_improvement,0,0,0,0,2760.67,2013-12-01T00:00,2014-01-01T00:00,1702,CHARGEOFF,Lending Club
10139385,35000,60,0.1498,832.29,C,2013-12-01T00:00,debt_consolidation,0,35000,3353.63,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
10119146,7000,36,0.0762,218.13,A,2013-12-01T00:00,car,0,7000,598.2,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
10089448,10000,36,0.1285,336.22,B,2013-12-01T00:00,debt_consolidation,0,10000,697.13,0,0,2014-08-01T00:00,2014-09-01T00:00,0,COMPLETED,Lending Club
10109260,12000,60,0.1561,289.34,C,2013-12-01T00:00,debt_consolidation,0,12000,4776.71,0,0,2017-07-01T00:00,2017-08-01T00:00,0,COMPLETED,Lending Club
10129287,15000,36,0.1447,516.1,C,2013-12-01T00:00,credit_card,0,15000,3579.39,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10119336,35000,36,0.1624,1234.65,C,2013-12-01T00:00,debt_consolidation,0,13493.08,6261.18,0,0.14,2015-05-01T00:00,2015-06-01T00:00,1186,CHARGEOFF,Lending Club
10129254,18000,36,0.0762,560.91,A,2013-12-01T00:00,credit_card,0,18000,1967.58,0,0,2016-02-01T00:00,2016-03-01T00:00,0,COMPLETED,Lending Club
10109282,35000,60,0.1498,832.29,C,2013-12-01T00:00,credit_card,0,35000,4139.51,0,0,2014-11-01T00:00,2014-12-01T00:00,0,COMPLETED,Lending Club
10109439,24000,36,0.1561,839.16,C,2013-12-01T00:00,major_purchase,0,24000,5816.35,0,0,2016-09-01T00:00,2016-10-01T00:00,0,COMPLETED,Lending Club
10109318,9600,36,0.0967,308.28,B,2013-12-01T00:00,credit_card,0,9600,1291.98,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
10129204,12200,36,0.1398,416.85,C,2013-12-01T00:00,debt_consolidation,0,12200,1160.77,0,0,2014-10-01T00:00,2014-11-01T00:00,0,COMPLETED,Lending Club
10119365,17625,60,0.1997,466.67,D,2013-12-01T00:00,debt_consolidation,0,17625,6304.15,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
10129206,29000,36,0.1561,1013.98,C,2013-12-01T00:00,debt_consolidation,0,29000,7503.23,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10129186,16000,60,0.1498,380.48,C,2013-12-01T00:00,debt_consolidation,2185.62,13814.38,6731.54,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
10109414,7500,36,0.1099,245.51,B,2013-12-01T00:00,debt_consolidation,0,7500,749.41,0,0,2015-02-01T00:00,2015-03-01T00:00,0,COMPLETED,Lending Club
10119273,25000,36,0.1353,848.75,B,2013-12-01T00:00,credit_card,0,10555.96,3871.06,0,1.73,2015-06-01T00:00,2015-07-01T00:00,1156,CHARGEOFF,Lending Club
10109355,18000,36,0.1561,629.37,C,2013-12-01T00:00,debt_consolidation,0,18000,234.52,0,0,2014-02-01T00:00,2014-03-01T00:00,0,COMPLETED,Lending Club
10078649,10000,36,0.1285,336.22,B,2013-12-01T00:00,debt_consolidation,0,8687.04,2071.92,16.81,137.28,2016-09-01T00:00,2016-10-01T00:00,698,CHARGEOFF,Lending Club
10069375,7000,36,0.1398,239.18,C,2013-12-01T00:00,debt_consolidation,0,7000,988.34,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
10069372,8400,36,0.1561,293.71,C,2013-12-01T00:00,debt_consolidation,0,8400,2179,0,0,2016-10-01T00:00,2016-11-01T00:00,0,COMPLETED,Lending Club
10077882,15875,36,0.1624,560.01,C,2013-12-01T00:00,debt_consolidation,0,15875,2883.91,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
10089369,24000,36,0.0762,747.88,A,2013-12-01T00:00,credit_card,0,24000,2203.66,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
10089376,6000,36,0.1199,199.26,B,2013-12-01T00:00,credit_card,0,6000,118.51,0,0,2014-03-01T00:00,2014-04-01T00:00,0,COMPLETED,Lending Club
10069296,20000,60,0.1624,488.92,C,2013-12-01T00:00,credit_card,0,20000,3655.82,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
10089313,10000,36,0.1447,344.07,C,2013-12-01T00:00,home_improvement,0,10000,887.36,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
10069323,20000,36,0.1922,735.35,D,2013-12-01T00:00,debt_consolidation,0,20000,6456.2,0,0,2017-02-01T00:00,2017-03-01T00:00,0,COMPLETED,Lending Club
10079143,11000,36,0.1757,395.31,D,2013-12-01T00:00,debt_consolidation,0,11000,1450.06,0,0,2014-11-01T00:00,2014-12-01T00:00,0,COMPLETED,Lending Club
10069280,10000,36,0.1199,332.1,B,2013-12-01T00:00,major_purchase,0,10000,1955.4,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
5978043,20000,60,0.1561,482.23,C,2013-12-01T00:00,credit_card,0,2351.96,2470.17,24.11,2519.31,2014-11-01T00:00,2014-12-01T00:00,1368,CHARGEOFF,Lending Club
10078477,15000,36,0.0967,481.69,B,2013-12-01T00:00,debt_consolidation,0,15000,2340.72,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10089391,5000,36,0.1757,179.69,D,2013-12-01T00:00,debt_consolidation,0,5000,1468.62,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10076398,9000,36,0.1561,314.69,C,2013-12-01T00:00,debt_consolidation,0,9000,1917.76,0,0,2015-10-01T00:00,2015-11-01T00:00,0,COMPLETED,Lending Club
10089401,17475,60,0.1922,455.43,D,2013-12-01T00:00,debt_consolidation,0,17475,3818.68,0,0,2015-03-01T00:00,2015-04-01T00:00,0,COMPLETED,Lending Club
9847366,12000,36,0.1353,407.4,B,2013-12-01T00:00,home_improvement,0,12000,2677.18,0,0,2017-02-01T00:00,2017-03-01T00:00,0,COMPLETED,Lending Club
10069364,10225,60,0.2148,279.39,E,2013-12-01T00:00,debt_consolidation,0,10225,6299.57,0,0,2018-05-01T00:00,2018-06-01T00:00,0,COMPLETED,Lending Club
10069292,35000,36,0.258,1406.45,G,2013-12-01T00:00,small_business,0,35000,13597.82,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
10069345,15000,60,0.1997,397.16,D,2013-12-01T00:00,other,2603.73,12396.27,8679.34,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
10079177,24925,36,0.1498,863.79,C,2013-12-01T00:00,debt_consolidation,0,24925,6029.85,0,0,2016-08-01T00:00,2016-09-01T00:00,0,COMPLETED,Lending Club
10075609,19075,60,0.2148,521.21,E,2013-12-01T00:00,credit_card,2940.01,16134.99,12010.35,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
10085401,6900,36,0.1757,247.97,D,2013-12-01T00:00,debt_consolidation,0,6900,2026.72,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
9375104,18500,60,0.237,529,F,2013-12-01T00:00,debt_consolidation,0,5223.8,7999.72,0,1376.66,2016-02-01T00:00,2016-03-01T00:00,912,CHARGEOFF,Lending Club
10079228,15250,36,0.1825,553.24,D,2013-12-01T00:00,debt_consolidation,0,15250,3138.35,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
10079213,3000,36,0.1561,104.9,C,2013-12-01T00:00,debt_consolidation,0,200.04,114.39,0,0.27,2014-04-01T00:00,2014-05-01T00:00,1582,CHARGEOFF,Lending Club
8825057,2500,36,0.237,97.69,F,2013-12-01T00:00,other,0,2500,486.11,0,0,2014-12-01T00:00,2015-01-01T00:00,0,COMPLETED,Lending Club
10069339,5500,36,0.1498,190.61,C,2013-12-01T00:00,debt_consolidation,0,5500,1119.11,0,0,2015-10-01T00:00,2015-11-01T00:00,0,COMPLETED,Lending Club
10079153,5000,36,0.1699,178.24,D,2013-12-01T00:00,debt_consolidation,0,5000,1083.01,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
9857006,8000,36,0.1498,277.25,C,2013-12-01T00:00,debt_consolidation,0,8000,1980.74,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
9865167,2700,36,0.1922,99.28,D,2013-12-01T00:00,debt_consolidation,0,2700,814.57,0,0,2016-04-01T00:00,2016-05-01T00:00,0,COMPLETED,Lending Club
8364805,15000,60,0.1757,377.41,D,2013-12-01T00:00,debt_consolidation,0,4721.27,4711.84,0,2.14,2016-02-01T00:00,2016-03-01T00:00,912,CHARGEOFF,Lending Club
10079139,7000,36,0.1398,239.18,C,2013-12-01T00:00,debt_consolidation,0,7000,1514.92,15,0,2016-03-01T00:00,2016-04-01T00:00,0,COMPLETED,Lending Club
3706086,16450,36,0.1624,580.29,C,2013-12-01T00:00,debt_consolidation,0,16450,470.65,0,0,2014-06-01T00:00,2014-07-01T00:00,0,COMPLETED,Lending Club
10089286,25000,60,0.1825,638.25,D,2013-12-01T00:00,credit_card,0,13593.52,11425.68,31.91,0,2017-05-01T00:00,2017-06-01T00:00,455,CHARGEOFF,Lending Club
10069393,9000,36,0.1398,307.52,C,2013-12-01T00:00,credit_card,0,9000,1979.85,0,0,2016-06-01T00:00,2016-07-01T00:00,0,COMPLETED,Lending Club
10079171,4750,36,0.1699,169.33,D,2013-12-01T00:00,debt_consolidation,0,4750,1345.73,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
9217596,21000,60,0.1825,536.13,D,2013-12-01T00:00,credit_card,0,21000,9924.99,0,0,2017-07-01T00:00,2017-08-01T00:00,0,COMPLETED,Lending Club
9435035,20000,36,0.1447,688.13,C,2013-12-01T00:00,debt_consolidation,0,11184.25,3954.58,0,1356.15,2015-11-01T00:00,2015-12-01T00:00,1003,CHARGEOFF,Lending Club
10089268,30750,36,0.1561,1075.17,C,2013-12-01T00:00,debt_consolidation,0,30750,6817.37,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
10089423,16000,36,0.1285,537.95,B,2013-12-01T00:00,debt_consolidation,0,16000,3320.2,0,0,2016-09-01T00:00,2016-10-01T00:00,0,COMPLETED,Lending Club
10079132,24000,36,0.079,750.97,A,2013-12-01T00:00,credit_card,0,24000,3034.76,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10169174,18000,36,0.079,563.23,A,2013-12-01T00:00,credit_card,0,18000,2275.57,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
10159147,8000,36,0.1447,275.26,C,2013-12-01T00:00,home_improvement,0,8000,1073.66,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
10159182,17000,60,0.2148,464.51,E,2013-12-01T00:00,debt_consolidation,0,17000,2907.59,0,0,2014-11-01T00:00,2014-12-01T00:00,0,COMPLETED,Lending Club
10179052,9250,36,0.1447,318.26,C,2013-12-01T00:00,debt_consolidation,0,9250,2207.3,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10159051,35000,36,0.1285,1176.77,B,2013-12-01T00:00,credit_card,0,35000,7363.34,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10179139,8000,36,0.089,254.03,A,2013-12-01T00:00,debt_consolidation,0,8000,668.82,0,0,2015-02-01T00:00,2015-03-01T00:00,0,COMPLETED,Lending Club
10175496,22750,60,0.229,640.03,E,2013-12-01T00:00,debt_consolidation,0,6193.3,9165.85,0,4080.32,2016-01-01T00:00,2016-02-01T00:00,941,CHARGEOFF,Lending Club
10178552,20000,36,0.1498,693.12,C,2013-12-01T00:00,home_improvement,0,20000,5007.15,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10149132,7000,36,0.1199,232.47,B,2013-12-01T00:00,debt_consolidation,0,7000,1368.78,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10179017,14400,36,0.1099,471.37,B,2013-12-01T00:00,credit_card,0,14400,1921.65,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
10179030,25000,36,0.079,782.26,A,2013-12-01T00:00,credit_card,0,25000,2123.34,0,0,2015-04-01T00:00,2015-05-01T00:00,0,COMPLETED,Lending Club
10179054,7125,36,0.1561,249.13,C,2013-12-01T00:00,debt_consolidation,0,7125,1843.41,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10156730,25000,60,0.1997,661.93,D,2013-12-01T00:00,debt_consolidation,3750.13,21249.87,14494.35,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
10169200,25000,36,0.1447,860.16,C,2013-12-01T00:00,debt_consolidation,0,25000,5100.95,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
10139308,6000,36,0.1199,199.26,B,2013-12-01T00:00,home_improvement,0,6000,1173.24,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10158629,35000,60,0.2408,1008.51,F,2013-12-01T00:00,debt_consolidation,0,6559.72,11593.14,0,5299.04,2015-07-01T00:00,2015-08-01T00:00,1125,CHARGEOFF,Lending Club
10169036,28000,60,0.1757,704.49,D,2013-12-01T00:00,debt_consolidation,4654.22,23345.78,14116.67,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
10149021,10500,36,0.1199,348.71,B,2013-12-01T00:00,debt_consolidation,0,10500,769.71,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
10167476,13250,36,0.1498,459.19,C,2013-12-01T00:00,credit_card,0,13250,3280.65,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10167323,16000,36,0.1353,543.2,B,2013-12-01T00:00,debt_consolidation,0,16000,3516.62,0,0,2016-09-01T00:00,2016-10-01T00:00,0,COMPLETED,Lending Club
10159140,20000,60,0.1699,496.95,D,2013-12-01T00:00,credit_card,2838.83,17161.17,9674.13,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
10159028,6000,36,0.1353,203.7,B,2013-12-01T00:00,debt_consolidation,0,6000,605.35,0,0,2014-11-01T00:00,2014-12-01T00:00,0,COMPLETED,Lending Club
10169055,32000,36,0.1099,1047.49,B,2013-12-01T00:00,home_improvement,0,32000,5238.19,0,0,2016-09-01T00:00,2016-10-01T00:00,0,COMPLETED,Lending Club
10178135,10000,36,0.1447,344.07,C,2013-12-01T00:00,debt_consolidation,0,10000,1587.02,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
10159035,5750,36,0.1825,208.6,D,2013-12-01T00:00,debt_consolidation,0,1438.69,855.75,0,621.12,2014-12-01T00:00,2015-01-01T00:00,1337,CHARGEOFF,Lending Club
10169067,1750,36,0.2499,69.58,F,2013-12-01T00:00,debt_consolidation,0,1750,141.58,0,0,2014-05-01T00:00,2014-06-01T00:00,0,COMPLETED,Lending Club
10224828,15000,36,0.1285,504.33,B,2013-12-01T00:00,credit_card,0,15000,3155.72,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
10179067,4800,36,0.1099,157.13,B,2013-12-01T00:00,debt_consolidation,0,4800,856.39,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10159064,11000,60,0.229,309.47,E,2013-12-01T00:00,debt_consolidation,0,11000,4559.63,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
10169147,1200,36,0.1398,41.01,C,2013-12-01T00:00,home_improvement,0,1200,102.81,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
10169160,3750,36,0.1353,127.32,B,2013-12-01T00:00,debt_consolidation,0,3750,832.26,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
10139306,16000,60,0.1447,376.21,C,2013-12-01T00:00,credit_card,0,4821.83,3831,18.81,1336.18,2016-01-01T00:00,2016-02-01T00:00,941,CHARGEOFF,Lending Club
10179120,13200,36,0.0603,401.75,A,2013-12-01T00:00,credit_card,0,13200,1234.36,0,0,2016-08-01T00:00,2016-09-01T00:00,0,COMPLETED,Lending Club
10167836,10000,60,0.1624,244.46,C,2013-12-01T00:00,debt_consolidation,0,10000,135.9,0,0,2014-02-01T00:00,2014-03-01T00:00,0,COMPLETED,Lending Club
10157176,24000,60,0.1624,586.7,C,2013-12-01T00:00,credit_card,3359.15,20640.85,11040.95,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
10159097,10000,36,0.205,374.19,E,2013-12-01T00:00,moving,0,10000,3232,0,0,2016-04-01T00:00,2016-05-01T00:00,0,COMPLETED,Lending Club
10099045,12000,36,0.1353,407.4,B,2013-12-01T00:00,debt_consolidation,0,12000,2141.92,0,0,2015-09-01T00:00,2015-10-01T00:00,0,COMPLETED,Lending Club
10079027,27050,60,0.237,773.48,F,2013-12-01T00:00,debt_consolidation,0,27050,8029.17,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
10078606,19800,60,0.1757,498.17,D,2013-12-01T00:00,debt_consolidation,0,1244.87,3235.97,0,3130.79,2015-02-01T00:00,2015-03-01T00:00,1278,CHARGEOFF,Lending Club
10078949,12000,36,0.0967,385.35,B,2013-12-01T00:00,credit_card,0,12000,965.29,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
10089117,16000,36,0.1624,564.42,C,2013-12-01T00:00,debt_consolidation,0,2158.91,1227.1,0,1961.01,2014-07-01T00:00,2014-08-01T00:00,1490,CHARGEOFF,Lending Club
10069211,16750,36,0.1353,568.66,B,2013-12-01T00:00,debt_consolidation,0,16750,3087.13,0,0,2015-11-01T00:00,2015-12-01T00:00,0,COMPLETED,Lending Club
10089189,35000,36,0.1199,1162.34,B,2013-12-01T00:00,credit_card,0,35000,4179.97,0,0,2015-03-01T00:00,2015-04-01T00:00,0,COMPLETED,Lending Club
10139087,10800,36,0.1447,371.59,C,2013-12-01T00:00,debt_consolidation,0,10800,2577.18,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10117236,35000,36,0.1199,1162.34,B,2013-12-01T00:00,debt_consolidation,0,35000,5059.9,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
10139100,16000,60,0.1561,385.79,C,2013-12-01T00:00,credit_card,2212.17,13787.83,7044.83,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
10139281,13000,36,0.0967,417.47,B,2013-12-01T00:00,credit_card,0,13000,2023.27,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
10068979,28000,60,0.1997,741.37,D,2013-12-01T00:00,debt_consolidation,4199.42,23800.58,16233.4,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
10119194,21250,36,0.1757,763.67,D,2013-12-01T00:00,debt_consolidation,0,7775.87,5151.25,38.18,1391.37,2015-10-01T00:00,2015-11-01T00:00,1033,CHARGEOFF,Lending Club
10129005,35000,60,0.2606,1049.17,G,2013-12-01T00:00,debt_consolidation,0,35000,5897.04,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
10068748,35000,60,0.1561,843.9,C,2013-12-01T00:00,debt_consolidation,0,35000,11313.6,0,0,2016-08-01T00:00,2016-09-01T00:00,0,COMPLETED,Lending Club
10109168,35000,36,0.1825,1269.73,D,2013-12-01T00:00,debt_consolidation,0,35000,10734.35,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10099071,12000,36,0.1447,412.88,C,2013-12-01T00:00,debt_consolidation,0,12000,2893.27,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10079119,13000,36,0.1099,425.55,B,2013-12-01T00:00,debt_consolidation,0,13000,1150.94,0,0,2014-12-01T00:00,2015-01-01T00:00,0,COMPLETED,Lending Club
10109153,11875,36,0.1624,418.9,C,2013-12-01T00:00,credit_card,0,5884.51,2492.89,0,212.51,2015-09-01T00:00,2015-10-01T00:00,1064,CHARGEOFF,Lending Club
10079115,12375,60,0.205,331.32,E,2013-12-01T00:00,debt_consolidation,1873.72,10501.28,7390,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
10069048,20775,60,0.234,590.45,E,2013-12-01T00:00,debt_consolidation,0,3424.32,6022.81,0,7665.07,2015-05-01T00:00,2015-06-01T00:00,1186,CHARGEOFF,Lending Club
10139261,5600,36,0.1353,190.12,B,2013-12-01T00:00,debt_consolidation,0,5600,987.21,0,0,2015-09-01T00:00,2015-10-01T00:00,0,COMPLETED,Lending Club
10089165,12000,36,0.1447,412.88,C,2013-12-01T00:00,debt_consolidation,0,12000,286.17,0,0,2014-03-01T00:00,2014-04-01T00:00,0,COMPLETED,Lending Club
10109171,4300,36,0.1997,159.74,D,2013-12-01T00:00,debt_consolidation,0,4300,1284.18,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
9834585,6500,36,0.1099,212.78,B,2013-12-01T00:00,credit_card,0,6500,1159.69,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
10069043,21200,60,0.2599,634.62,G,2013-12-01T00:00,debt_consolidation,0,21200,3562.11,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
10109222,15600,60,0.1624,381.36,C,2013-12-01T00:00,credit_card,0,15600,1035.3,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
10078993,8500,36,0.1099,278.24,B,2013-12-01T00:00,credit_card,0,8500,1223.54,0,0,2015-09-01T00:00,2015-10-01T00:00,0,COMPLETED,Lending Club
10069068,7000,36,0.1353,237.65,B,2013-12-01T00:00,debt_consolidation,0,7000,1465.8,0,0,2016-05-01T00:00,2016-06-01T00:00,0,COMPLETED,Lending Club
10069162,5000,36,0.1099,163.67,B,2013-12-01T00:00,moving,0,5000,878.38,0,0,2016-09-01T00:00,2016-10-01T00:00,0,COMPLETED,Lending Club
10109252,3500,36,0.1353,118.83,B,2013-12-01T00:00,major_purchase,0,3500,745.56,0,0,2016-06-01T00:00,2016-07-01T00:00,0,COMPLETED,Lending Club
10099134,5500,36,0.1398,187.93,C,2013-12-01T00:00,debt_consolidation,0,5500,247.58,0,0,2014-05-01T00:00,2014-06-01T00:00,0,COMPLETED,Lending Club
10095852,3275,36,0.1561,114.51,C,2013-12-01T00:00,debt_consolidation,0,3275,640.83,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
10069032,10000,36,0.1699,356.48,D,2013-12-01T00:00,credit_card,0,10000,1273.62,0,0,2014-11-01T00:00,2014-12-01T00:00,0,COMPLETED,Lending Club
10089093,10000,36,0.1285,336.22,B,2013-12-01T00:00,debt_consolidation,0,10000,1786.8,0,0,2015-11-01T00:00,2015-12-01T00:00,0,COMPLETED,Lending Club
10066544,7500,36,0.089,238.15,A,2013-12-01T00:00,debt_consolidation,0,7500,912.61,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
10119026,5000,36,0.1699,178.24,D,2013-12-01T00:00,debt_consolidation,0,5000,849.24,0,0,2015-03-01T00:00,2015-04-01T00:00,0,COMPLETED,Lending Club
10089094,15000,36,0.1199,498.15,B,2013-12-01T00:00,other,0,15000,2618.37,0,0,2016-02-01T00:00,2016-03-01T00:00,0,COMPLETED,Lending Club
10119040,14000,36,0.1353,475.3,B,2013-12-01T00:00,debt_consolidation,0,14000,2888.3,0,0,2016-04-01T00:00,2016-05-01T00:00,0,COMPLETED,Lending Club
10089225,16000,60,0.1699,397.56,D,2013-12-01T00:00,debt_consolidation,2271.07,13728.93,7739.31,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
